시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
F10,광주광역시교육청,동구,학원,1500001775,이상준무용학원,19820203,19820203,개원,        ,99991231,40,40,예능(대),예능(중),무용,무용, ,N,N,광주광역시 동구 구성로 170,3층,501015,062-223-2585,20231018
F10,광주광역시교육청,동구,학원,3000014460,이에스알엠(ESRM)영어학원,20191201,20191111,개원,        ,99991231,200,55,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,광주광역시 동구 용산1로 12,", 301·302호 (용산동)",61508,null,20260405
F10,광주광역시교육청,동구,학원,3000013760,이엔(EN)어학원,20180425,20180425,개원,        ,99991231,120,50,국제화,국제,어학(성인),어학(성인), ,Y,N,광주광역시 동구 중앙로196번길 31-6,", 2층 (대의동)",61475,null,20241222
F10,전남광주통합특별시교육청(광주),동구,학원,3000015188,이유영어수학학원,20220118,20220118,개원,        ,99991231,90,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,전남광주통합특별시 동구 경양로 234,", 107동 342호 (계림동, 그랜드센트럴)",61424,,20260816
F10,광주광역시교육청,동구,학원,3000017760,이정영어학원,20231109,20231109,개원,        ,        ,120,50,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,광주광역시 동구 동계천로 157-1,2층 (동명동),61434,,20240310
F10,광주광역시교육청,동구,학원,3000013207,이젠영수학원,20170328,20170328,개원,        ,99991231,60,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로 687,", 3층 일부 (학동)",61464,null,20240331
F10,광주광역시교육청,동구,학원,3000014228,이지ELS(이엘에스)어학원,20190425,20190425,개원,        ,99991231,300,120,국제화,국제,어학(성인),어학(성인), ,Y,N,광주광역시 동구 예술길 31-15,", 201호 일부 (대의동, 광주아트센터)",61474,062-236-0585,20240526
F10,광주광역시교육청,동구,학원,3000012528,이지클래스음악학원,20151105,20151105,개원,        ,99991231,80,10,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 동계로 79,", 2층 (계림동)",61412,062-227-2275,20250727
F10,광주광역시교육청,동구,학원,3000012014,이지토플엔스피킹학원,20141110,20141110,개원,        ,99991231,330,110,국제화,국제,어학(성인),어학(성인), ,Y,N,광주광역시 동구 예술길 31-15,", 2층 일부(대의동)",61474,,20260405
F10,광주광역시교육청,동구,학원,3000012611,이투스247광주동구점학원,20151223,20151223,개원,        ,99991231,280,95,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 서석로 87,", 2,3층 (대의동)",61474,062-227-0247,20250810
F10,광주광역시교육청,동구,학원,3000011025,이형탁영어학원,20121101,20121101,개원,        ,99991231,180,15,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 동계천로 143-5,", 3층 (동명동)",501813,062-225-7722,20250202
F10,광주광역시교육청,동구,학원,3000014776,인공지능빅데이터학원,20201210,20201210,개원,        ,99991231,100,100,직업기술,컴퓨터,,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,광주광역시 동구 중앙로 196,"(금남로3가) 2층, 3층",61475,062-373-9797,20250427
F10,광주광역시교육청,동구,학원,3000014306,인트로댄스스튜디오본점학원,20190702,20190702,개원,        ,99991231,90,80,예능(대),예능(중),무용,무용, ,Y,N,광주광역시 동구 충장로 80-5,", 7층 (충장로2가)",61483,062-225-0703,20260104
F10,광주광역시교육청,동구,학원,3000015136,일대일수학전문학원,20211215,20211215,개원,        ,99991231,150,75,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 중앙로290번길 2,", 2층 일부 (계림동)",61413,null,20250309
F10,광주광역시교육청,동구,학원,3000020144,일브로댄스아카데미(ILLBRODanceAcademy)학원 ,20251226,20251223,개원,        ,        ,150,25,기예(대),기예(중),기예(중),기예(중), ,Y, ,광주광역시 동구 동명로 4,3층 (장동),61436,,20260301
F10,광주광역시교육청,동구,학원,4051,입시평정학원,20061106,20061106,개원,        ,99991231,100,100,입시.검정 및 보습,보통교과,보습,보습, ,N,N,광주광역시 동구 동계천로 151,", 2층 (동명동)",61434,062-234-0303,20240421
F10,광주광역시교육청,동구,학원,3000013410,잇올스파르타관리형독서실,20170904,20170904,개원,        ,99991231,116,114,독서실,독서,"독서실,독서실(유아/초·중·고)",독서실(유아/초·중·고), ,Y,N,광주광역시 동구 중앙로196번길 25,", 5층일부 (궁동)",61475,null,20260426
F10,광주광역시교육청,동구,학원,3000014627,잇올스파르타독학관리학원,20200330,20200327,개원,        ,99991231,330,140,종합(대),,"보습,진학상담지도",, ,Y,N,광주광역시 동구 중앙로196번길 25,", 6층 (궁동)",61475,,20250928
F10,광주광역시교육청,동구,학원,3000019813,잇츠잉글리쉬&매쓰학원,20250106,20241224,개원,        ,        ,120,30,입시.검정 및 보습,,,, ,Y,N,광주광역시 동구 무등로 402,", 2층(계림동)",61417,,20241229
F10,광주광역시교육청,동구,학원,5945,잉글리쉬무무소태학원,20090601,20090601,개원,        ,99991231,100,25,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로622번길 13,", 2층 (소태동)",501828,062-232-9905,20250302
F10,광주광역시교육청,동구,학원,3000013450,잘하는학원,20170928,20170927,개원,        ,99991231,100,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 운림길 71,", 상가동 201호 (운림동)",61492,null,20241222
F10,광주광역시교육청,동구,학원,3000017970,장윤환부동산경매실무학원,20240524,20240524,개원,        ,        ,20,20,직업기술,,,, ,Y,N,광주광역시 동구 갈마로 18,", 2층(산수동)",61408,,20240929
F10,광주광역시교육청,동구,학원,6644,정규환과학학원,20100114,20100114,개원,        ,99991231,200,70,입시.검정 및 보습,보통교과,,보습, ,N,N,광주광역시 동구 동계천로 154,"1,4층",501813,062-234-0982,20231018
F10,광주광역시교육청,동구,학원,3000013875,정성수학학원,20180718,20180718,개원,        ,99991231,50,20,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 무등로375번길 26,", 2층 (계림동)",61404,,20241222
F10,광주광역시교육청,동구,학원,3000014430,제이엘미술학원,20191021,20191021,개원,        ,99991231,80,20,예능(대),예능(중),,미술, ,Y,N,광주광역시 동구 남문로 349,", 2층 일부(201호) (월남동)",61514,,20231018
F10,광주광역시교육청,동구,학원,682,조이댄스예능학원,20030812,20030812,개원,        ,99991231,250,70,기예(대),기예(중),댄스,댄스, ,Y,N,광주광역시 동구 중앙로 185,  3층,501851,062-223-0999,20240616
F10,광주광역시교육청,동구,학원,1936,조재욱과학영재학원,20041018,20041018,개원,        ,99991231,80,40,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,광주광역시 동구 장동로 23-11,3층,501060,062-236-3955,20231018
F10,광주광역시교육청,동구,학원,4644,조형에이맥스미술학원,20070723,20070723,개원,        ,99991231,80,20,예능(대),예능(중),미술,미술, ,Y,N,광주광역시 동구 중앙로 207-7,", 403호 (대인동)",61473,null,20260315
F10,광주광역시교육청,동구,학원,3000014073,존스커피바리스타학원,20181227,20181227,개원,        ,99991231,164,42,직업기술,산업응용기술,,"식음료품(바리스타,소믈리에)", ,Y,N,광주광역시 동구 백서로 115-1,", 5층 (금동)",61488,062-373-6515,20250202
F10,광주광역시교육청,동구,학원,3000014810,주성수학학원,20210118,20210118,개원,        ,99991231,165,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 동계천로 157-1,",  3층 (동명동)",61434,,20240714
F10,광주광역시교육청,동구,학원,3000020008,주애라영어학원,20250804,20250804,개원,        ,        ,50,24,입시.검정 및 보습,,,, ,Y,N,광주광역시 동구 무등로384번길 29-1,2층(계림동),61417,,20250810
F10,광주광역시교육청,동구,학원,3000012332,중앙미용학원,20150701,20150615,개원,        ,99991231,180,60,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,광주광역시 동구 금남로 232-4,3층 (금남로2가),61482,062-224-9888,20250427
F10,광주광역시교육청,동구,학원,3000010286,중허한문서예학원,20110726,20110726,개원,        ,99991231,100,14,기예(대),기예(중),서예,서예, ,N,N,광주광역시 동구 남문로 674,", 301호 (학동)",61463,062-228-5809,20250316
F10,광주광역시교육청,동구,학원,3000019782,중흥음악학원,20241127,20241127,개원,        ,        ,30,20,예능(대),,,, ,Y,N,광주광역시 동구 무등로304번길 52,(계림동) 1층,61421,,20241222
F10,광주광역시교육청,동구,학원,3000012572,지니액터스연기학원,20151201,20151201,개원,        ,99991231,90,45,기타(대),기타(중),,연극, ,Y,N,광주광역시 동구 제봉로 116,", 3층 (장동)",61465,,20231018
F10,광주광역시교육청,동구,학원,3000010548,지니음악학원,20111222,20111216,개원,        ,99991231,105,15,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 남문로693번길 11,", 학2마을아파트 상가동 205호 일부 (학동)",501841,062-227-6778,20250323
F10,광주광역시교육청,동구,학원,3000015187,지서경국어전문학원,20220117,20220117,개원,        ,99991231,30,11,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 경양로 356-1,", 2층 (산수동)",61433,,20231018
F10,광주광역시교육청,동구,학원,3000015651,지앤비&패럴랙스계림학원,20230418,20230418,개원,        ,99991231,225,45,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 필문대로 50-1,", 4층 (계림동)",61404,,20231018
F10,광주광역시교육청,동구,학원,3000014679,지져스모델학원,20200629,20200629,개원,        ,99991231,70,30,기타(대),기타(중),모델,모델, ,Y,N,광주광역시 동구 서석로 40,5층(광산동),61487,062-233-1109,20260315
F10,광주광역시교육청,동구,학원,3000014996,지혜샘수학과학학원,20210716,20210716,개원,        ,99991231,90,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 밤실로30번길 4-3,", 3층 일부 (지산동)",61443,null,20251019
F10,광주광역시교육청,동구,학원,3000013225,창조의아침미술학원,20170406,20170406,개원,        ,99991231,136,32,예능(대),예능(중),"미술,",미술, ,Y,N,광주광역시 동구 금남로 241-7,", 3층 (금남로2가)",61475,062-228-3701,20231018
F10,광주광역시교육청,동구,학원,3000020088,책나무가람국어학원,20251111,20251111,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,광주광역시 동구 무등로 398-1,3층(계림동),61417,,20251116
F10,광주광역시교육청,동구,학원,1500000004,청담더뷰티미용학원,19990906,19990906,개원,        ,99991231,240,50,직업기술,산업응용기술,"이·미용,",이·미용, ,Y,N,광주광역시 동구 충장로 80-5,", 5층 (충장로2가)",61483,062-225-6363,20231018
F10,전남광주통합특별시교육청(광주),동구,학원,3000019889,청어람수학학원,20250314,20250314,개원,        ,        ,200,70,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,전남광주통합특별시 동구 남문로 644,", 2층(소태동)",61498,,20260712
F10,광주광역시교육청,동구,학원,3326,최미애전통무용학원,20051031,20051031,개원,        ,99991231,20,10,예능(대),예능(중),무용,무용, ,N,N,광주광역시 동구 충장로 25,", 3층 (충장로5가)",61476,062-527-8550,20231018
F10,광주광역시교육청,동구,학원,3000010246,최현욱영어학원,20110702,20110702,개원,        ,99991231,150,65,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,광주광역시 동구 동계천로 151,  3층,501813,062-236-2202,20240616
F10,광주광역시교육청,동구,학원,5318,최호진국어학원,20080707,20080707,개원,        ,99991231,80,16,입시.검정 및 보습,보통교과,보습,보습, ,N,N,광주광역시 동구 남문로 669,   5층 ,501848,062-228-4004,20240929
F10,광주광역시교육청,동구,학원,3000012977,카르페디엠연기학원,20161017,20161017,개원,        ,99991231,60,40,기타(대),기타(중),연극,연극, ,Y,N,광주광역시 동구 독립로 258,", 4층 (금남로5가)",61471,null,20240519
F10,광주광역시교육청,동구,학원,3000015203,커넥츠프랩공시관서석점학원,20220207,20220207,개원,        ,99991231,112,112,인문사회(대),인문사회(중),,성인고시, ,Y,N,광주광역시 동구 제봉로 92,", 5층 일부 (서석동, 대성학원)",61465,062-227-5114,20231018
F10,광주광역시교육청,동구,학원,3000014665,커스텀모델학원,20200617,20200617,개원,        ,99991231,60,20,기예(대),기예(중),,모델, ,Y,N,광주광역시 동구 서석로85번길 1,", 3층 일부 (대의동)",61474,,20231018
F10,광주광역시교육청,동구,학원,3000013573,케이-안아나운서아카데미학원,20171226,20171226,개원,        ,99991231,16,4,기예(대),기예(중),,화술, ,Y,N,광주광역시 동구 중앙로196번길 31-6,", 5층일부 (대의동)",61475,062-222-1022,20231018
F10,광주광역시교육청,동구,학원,3000017835,케이뷰티·팝아카데미학원,20240111,20240111,개원,        ,        ,240,60,종합(대),,"댄스,실용음악(성악),이·미용",, ,Y,N,광주광역시 동구 금남로 202,", 201호(충장로4가,로머스파크) 상층부 일부",61481,062-233-9287,20240929
F10,광주광역시교육청,동구,학원,3000015213,코퍼스어학원,20220215,20220215,개원,        ,99991231,100,20,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,광주광역시 동구 경양로 336,", 2층, 3층(산수동)",61432,,20241222
F10,광주광역시교육청,동구,학원,3000014376,쿤스트뮤직피아노입시전문학원,20110616,20110616,개원,        ,99991231,100,10,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 용산1로 4,", 조은프라자 201호 (용산동)",61508,,20250706
F10,광주광역시교육청,동구,학원,3000015209,퀼트앤소잉학원,20220214,20220214,개원,        ,99991231,50,17,직업기술,산업기반기술,공예,공예, ,Y,N,광주광역시 동구 의재로 149-7,", 303호 (운림동, 라인2차아파트)",61492,null,20241103
F10,전남광주통합특별시교육청(광주),동구,학원,5113,클라이영어학원,20080401,20080401,개원,        ,99991231,16,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,전남광주통합특별시 동구 필문대로 48,", 2층 (계림동)",501858,062-263-0534,20260809
F10,광주광역시교육청,동구,학원,1500001029,킹콩컴퓨터학원,19910715,19910715,개원,        ,99991231,200,100,직업기술,컴퓨터,,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,N,N,광주광역시 동구 제봉로 19,  4층 ,501841,062-433-4333,20250316
F10,광주광역시교육청,동구,학원,3000012041,탑리더학원,20141128,20141128,개원,        ,99991231,156,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로622번길 15,", 1층, 2층 (소태동)",61498,062-223-0982,20240714
F10,광주광역시교육청,동구,학원,3110,탑브레인학원,20050719,20050719,개원,        ,99991231,20,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 의재로 142,  2층 ,501833,062-227-9100,20231018
F10,광주광역시교육청,동구,학원,4682,탑클레스아카데미학원,20070814,20070814,개원,        ,99991231,240,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 동계천로 143,  3층,501813,062-232-1900,20240303
F10,광주광역시교육청,동구,학원,3000017803,토킹클럽계림어학원,20231218,20231218,개원,        ,        ,300,100,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,광주광역시 동구 무등로 392,", 3층 일부(계림동)",61417,,20260125
F10,광주광역시교육청,동구,학원,3000019894,트랙잉글리시에듀학원,20250317,20250317,개원,        ,        ,120,50,입시.검정 및 보습,,,, ,Y, ,광주광역시 동구 남문로 343, 4층 401호(월남동),61514,,20250323
F10,광주광역시교육청,동구,학원,3000015316,트리니티커피전문학원,20220523,20220523,개원,        ,99991231,40,20,직업기술,산업응용기술,,"식음료품(바리스타,소믈리에)", ,Y,N,광주광역시 동구 천변좌로 606,", 4층 일부 (소태동, 청하빌딩)",61506,062-682-9091,20231018
F10,전남광주통합특별시교육청(광주),동구,학원,3000020130,튼튼수학＆리드아이문해력학원,20251215,20251215,개원,        ,        ,500,63,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,전남광주통합특별시 동구 남문로 341,",201,202,203호(월남동)",61514,,20260719
F10,광주광역시교육청,동구,학원,3000015335,파머스어학원,20220610,20220610,개원,        ,99991231,150,70,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,광주광역시 동구 남문로 349,", 2층 일부 (월남동)",61514,,20231018
F10,광주광역시교육청,동구,학원,3000017707,파머스영어3관더조은수학과학학원,20230802,20230802,개원,        ,        ,180,70,입시.검정 및 보습,,,, ,Y,N,광주광역시 동구 동계로 61,(계림동) 2층,61414,,20231018
F10,광주광역시교육청,동구,학원,3000014379,파이브(F.I.V.E.)패션포트폴리오일러스트레이션학원,20190829,20190828,개원,        ,99991231,50,25,기예(대),기예(중),미술,미술, ,Y,N,광주광역시 동구 중앙로196번길 31-6,", 7층 일부 (대의동)",61475,null,20240114
F10,광주광역시교육청,동구,학원,3000012002,패션아트디자인학원,20141104,20141104,개원,        ,99991231,60,20,직업기술,산업기반기술,"의복,",의복, ,Y,N,광주광역시 동구 제봉로 70,", 5층 (서석동)",501824,062-229-8700,20231018
F10,광주광역시교육청,동구,학원,3000012126,포커스영수학원,20150114,20150114,개원,        ,99991231,60,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 화산로 257,", 3층 301호(용산동) (용산동, 부용빌딩)",61508,,20231018
F10,광주광역시교육청,동구,학원,3000013666,푸로레커피랩학원,20180226,20180220,개원,        ,99991231,26,12,직업기술,산업응용기술,,"식음료품(바리스타,소믈리에)", ,Y,N,광주광역시 동구 백서로 235,", 2,3층 (동명동)",61436,,20231018
F10,광주광역시교육청,동구,학원,3000011435,푸른잎사귀임업·조경학원,20110816,20110816,개원,        ,99991231,80,40,직업기술,산업기반기술,,조경, ,Y,N,광주광역시 동구 필문대로 143,", 3층 (산수동)",61407,062-955-1732,20231018
F10,광주광역시교육청,동구,학원,5079,푸른콩피아노학원,20080314,20080314,개원,        ,99991231,80,12,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 의재로 149-7,", 상가동 304호 (운림동, 라인2차아파트)",61492,062-226-6028,20260426
F10,광주광역시교육청,동구,학원,3000011511,플라잉크루(flying crew)승무원학원,20131029,20131028,개원,        ,99991231,100,40,직업기술,일반서비스,항공승무원,항공승무원, ,Y,N,광주광역시 동구 중앙로196번길 31-6,", 6층 (대의동)",61475,062-234-6065,20260104
F10,광주광역시교육청,동구,학원,3000012345,플랜티어학원,20150630,20150630,개원,        ,99991231,880,220,국제화,국제,어학(성인),어학(성인), ,Y,N,광주광역시 동구 예술길 31-15,", 3층(대의동)",61474,062-232-0582,20260607
F10,광주광역시교육청,동구,학원,5579,플러그인실용음악학원,20081124,20081124,개원,        ,99991231,165,20,기예(대),기예(중),실용음악(성악),실용음악(성악), ,Y,N,광주광역시 동구 중앙로 185,  2층,501851,062-223-0999,20240623
F10,광주광역시교육청,동구,학원,3000011908,필로소피뮤직아카데미실용음악학원,20140821,20140821,개원,        ,99991231,120,30,기예(대),기예(중),,실용음악(성악), ,N,N,광주광역시 동구 충장로 68,", 4층 (충장로3가)",61483,,20231018
F10,광주광역시교육청,동구,학원,3000015056,하다국어수학전문학원,20210917,20210917,개원,        ,99991231,160,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 무등로 405,", 5층 501-1호 (계림동)",61405,null,20240114
F10,광주광역시교육청,동구,학원,3000015026,하드캐리영수학원,20210901,20210819,개원,        ,99991231,200,80,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 경양로 234,"상가 107동 334, 335, 344호(계림동,그랜드센트럴)",61424,,20250629
F10,광주광역시교육청,동구,학원,6325,하이(high)보습학원,20091006,20091006,개원,        ,99991231,120,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 밤실로 152-1,", 3층 일부 (산수동)",61409,062-263-9978,20260208
F10,광주광역시교육청,동구,학원,5320,하이원학원,20080704,20080704,개원,        ,99991231,120,20,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 의재로 151,3층,501834,062-225-9902,20250202
F10,광주광역시교육청,동구,학원,3000012661,한국직업기술학원,20160223,20160223,개원,        ,99991231,60,30,직업기술,경영·사무관리,,보험, ,Y,N,광주광역시 동구 천변우로 339,", 306호 (수기동)",61478,,20231018
F10,광주광역시교육청,동구,학원,1500001954,한국화에이맥스미술학원,19880428,19880428,개원,        ,99991231,160,56,예능(대),예능(중),미술,미술, ,Y,N,광주광역시 동구 중앙로 207-7,", 4층 401호 (대인동)",61473,062-236-0124,20240317
F10,광주광역시교육청,동구,학원,4191,한무릎학원,20061226,20061226,개원,        ,99991231,80,14,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로 592,  2층 ,501827,062-227-0125,20250907
F10,광주광역시교육청,동구,학원,3000013058,한빛기술학원,20161216,20161216,개원,        ,99991231,460,80,종합(대),,"전기,건축,안전관리,컴퓨터(정보처리,통신기기,인터넷,소프트웨어),",, ,Y,N,광주광역시 동구 서암대로 324,", 3층 (계림동)",61401,062-571-9930,20231018
F10,광주광역시교육청,동구,학원,3000020048,한솔노피곰광주계림학원,20250924,20250924,개원,        ,        ,60,0,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 무등로 326-1,",3층(계림동)",61419,,20260315
F10,광주광역시교육청,동구,학원,3000015653,한양음악학원,20230419,20230419,개원,        ,99991231,100,40,예능(대),예능(중),음악,음악, ,Y,N,광주광역시 동구 경양로 234,", 108동 상가 2층일부 (계림동, 그랜드센트럴)",61424,null,20240310
F10,광주광역시교육청,동구,학원,5845,한양학원,20090407,20090407,개원,        ,99991231,220,120,입시.검정 및 보습,보통교과,검정,검정, ,Y,N,광주광역시 동구 예술길 31-11,", 2층, 3층 (대의동)",61474,062-228-0090,20260412
F10,광주광역시교육청,동구,학원,3000011310,한우리독서토론논술광주동구보습학원,20130527,20130527,개원,        ,99991231,30,10,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 학소로76번길 14,", 상가동 201호 (소태동,모아미래도아파트)",501724,null,20250427
F10,광주광역시교육청,동구,학원,3000010088,합격독서실,20110314,20110311,개원,        ,99991231,190,190,독서실,독서,"독서실(일반인),",독서실(일반인), ,N,N,광주광역시 동구 동명로 16,  3층 ,501814,,20231018
F10,광주광역시교육청,동구,학원,6767,해성무용학원,20100308,20100308,개원,        ,99991231,45,15,예능(대),예능(중),무용,무용, ,Y,N,광주광역시 동구 남문로 690,  3층 학동,501848,062-232-4764,20231018
F10,광주광역시교육청,동구,학원,3000015130,해요미(HEYOME)영어수학학원,20211209,20211209,개원,        ,99991231,270,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 남문로 667,", 3층 (학동)",61464,062-222-1123,20240310
F10,광주광역시교육청,동구,학원,3000014820,허브뜨레종공예학원,20210203,20210203,개원,        ,99991231,329,10,기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예)","공예(종이접기,꽃꽂이,꽃기예)", ,Y,N,광주광역시 동구 동계천로 126,", 2층 (장동)",61436,null,20240929
F10,광주광역시교육청,동구,학원,3000011027,헤어깟또아카데미학원,20121024,20121024,개원,20180111,20180117,635,130,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,광주광역시 동구 제봉로 221-31,"401호(대인동,라나빌딩)",61470,062-234-2265,20250727
F10,광주광역시교육청,동구,학원,2943,현산학원,20050427,20050427,개원,        ,99991231,180,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,광주광역시 동구 장동로 15-2,", 3층 (장동)",61436,062-233-0988,20260104
F10,광주광역시교육청,동구,학원,3000015102,혜윰학원,20211115,20211115,개원,        ,99991231,90,20,입시.검정 및 보습,보통교과,,보습, ,Y,N,광주광역시 동구 무등로 396,", 2층 (계림동)",61417,,20250427
F10,광주광역시교육청,동구,학원,3000015336,호남요리학원,20220610,20220610,개원,        ,99991231,70,25,직업기술,산업응용기술,,"식음료품(바리스타,소믈리에)", ,Y,N,광주광역시 동구 무등로 374,", 104호, 105호 (계림동, 두산위브 상가)",61412,,20240929
F10,광주광역시교육청,동구,학원,1500000460,호남제과전문학원,20000904,20000904,개원,        ,99991231,120,40,직업기술,산업응용기술,"식음료품(바리스타,소믈리에)","식음료품(바리스타,소믈리에)", ,Y,N,광주광역시 동구 중앙로 170,  301호 3층 ,501013,062-233-0252,20260208
F10,광주광역시교육청,동구,학원,1500000923,홍림보습학원,19990928,19990928,개원,        ,99991231,70,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,광주광역시 동구 의재로 69,  3층 ,501843,062-227-1503,20251207

